Date,Hour,NO Hydro,SE Hydro,FI Hydro
25-01-2014,16,48891.1,19216.4,3612.52
25-01-2014,17,48875,19208.7,3611.85
25-01-2014,18,48859,19201.1,3611.18
25-01-2014,19,48842.9,19193.5,3610.5
25-01-2014,20,48826.8,19185.8,3609.83
25-01-2014,21,48810.8,19178.2,3609.16
25-01-2014,22,48794.7,19170.6,3608.49
25-01-2014,23,48778.6,19162.9,3607.81
26-01-2014,0,48762.6,19155.3,3607.14
26-01-2014,1,48746.5,19147.7,3606.47
26-01-2014,2,48730.4,19140,3605.8
26-01-2014,3,48714.4,19132.4,3605.12
26-01-2014,4,48698.3,19124.7,3604.45
26-01-2014,5,48682.2,19117.1,3603.78
26-01-2014,6,48666.2,19109.5,3603.11
26-01-2014,7,48650.1,19101.8,3602.43
26-01-2014,8,48634,19094.2,3601.76
26-01-2014,9,48618,19086.6,3601.09
26-01-2014,10,48601.9,19078.9,3600.41
26-01-2014,11,48585.9,19071.3,3599.74
26-01-2014,12,48569.8,19063.6,3599.07
26-01-2014,13,48553.7,19056,3598.4
26-01-2014,14,48537.7,19048.4,3597.72
26-01-2014,15,48521.6,19040.7,3597.05
26-01-2014,16,48505.5,19033.1,3596.38
26-01-2014,17,48489.5,19025.5,3595.71
26-01-2014,18,48473.4,19017.8,3595.03
26-01-2014,19,48457.3,19010.2,3594.36
26-01-2014,20,48441.3,19002.5,3593.69
26-01-2014,21,48425.2,18994.9,3593.02
26-01-2014,22,48409.1,18987.3,3592.34
26-01-2014,23,48393.1,18979.6,3591.67
27-01-2014,0,48377,18972,3591
27-01-2014,1,48361.1,18964.4,3590.21
27-01-2014,2,48345.2,18956.7,3589.43
27-01-2014,3,48329.4,18949.1,3588.64
27-01-2014,4,48313.5,18941.4,3587.86
27-01-2014,5,48297.6,18933.8,3587.07
27-01-2014,6,48281.8,18926.1,3586.28
27-01-2014,7,48265.9,18918.5,3585.5
27-01-2014,8,48250,18910.9,3584.71
27-01-2014,9,48234.1,18903.2,3583.93
27-01-2014,10,48218.2,18895.6,3583.14
27-01-2014,11,48202.4,18887.9,3582.36
27-01-2014,12,48186.5,18880.3,3581.57
27-01-2014,13,48170.6,18872.6,3580.78
27-01-2014,14,48154.8,18865,3580
27-01-2014,15,48138.9,18857.4,3579.21
27-01-2014,16,48123,18849.7,3578.43
27-01-2014,17,48107.1,18842.1,3577.64
27-01-2014,18,48091.2,18834.4,3576.86
27-01-2014,19,48075.4,18826.8,3576.07
27-01-2014,20,48059.5,18819.1,3575.28
27-01-2014,21,48043.6,18811.5,3574.5
27-01-2014,22,48027.8,18803.9,3573.71
27-01-2014,23,48011.9,18796.2,3572.93
28-01-2014,0,47996,18788.6,3572.14
28-01-2014,1,47980.1,18780.9,3571.35
28-01-2014,2,47964.2,18773.3,3570.57
28-01-2014,3,47948.4,18765.6,3569.78
28-01-2014,4,47932.5,18758,3569
28-01-2014,5,47916.6,18750.4,3568.21
28-01-2014,6,47900.8,18742.7,3567.43
28-01-2014,7,47884.9,18735.1,3566.64
28-01-2014,8,47869,18727.4,3565.86
28-01-2014,9,47853.1,18719.8,3565.07
28-01-2014,10,47837.2,18712.1,3564.29
28-01-2014,11,47821.4,18704.5,3563.5
28-01-2014,12,47805.5,18696.9,3562.72
28-01-2014,13,47789.6,18689.2,3561.93
28-01-2014,14,47773.8,18681.6,3561.14
28-01-2014,15,47757.9,18673.9,3560.36
28-01-2014,16,47742,18666.3,3559.57
28-01-2014,17,47726.1,18658.6,3558.79
28-01-2014,18,47710.2,18651,3558
28-01-2014,19,47694.4,18643.4,3557.22
28-01-2014,20,47678.5,18635.7,3556.43
28-01-2014,21,47662.6,18628.1,3555.65
28-01-2014,22,47646.8,18620.4,3554.86
28-01-2014,23,47630.9,18612.8,3554.08
29-01-2014,0,47615,18605.1,3553.29
29-01-2014,1,47599.1,18597.5,3552.5
29-01-2014,2,47583.2,18589.9,3551.72
29-01-2014,3,47567.4,18582.2,3550.93
29-01-2014,4,47551.5,18574.6,3550.15
29-01-2014,5,47535.6,18566.9,3549.36
29-01-2014,6,47519.8,18559.3,3548.57
29-01-2014,7,47503.9,18551.6,3547.79
29-01-2014,8,47488,18544,3547
29-01-2014,9,47472.1,18536.4,3546.22
29-01-2014,10,47456.2,18528.7,3545.43
29-01-2014,11,47440.4,18521.1,3544.65
29-01-2014,12,47424.5,18513.4,3543.86
29-01-2014,13,47408.6,18505.8,3543.07
29-01-2014,14,47392.8,18498.1,3542.29
29-01-2014,15,47376.9,18490.5,3541.5
29-01-2014,16,47361,18482.9,3540.72
29-01-2014,17,47345.1,18475.2,3539.93
29-01-2014,18,47329.2,18467.6,3539.14
29-01-2014,19,47313.4,18459.9,3538.36
29-01-2014,20,47297.5,18452.3,3537.57
29-01-2014,21,47281.6,18444.6,3536.79
29-01-2014,22,47265.8,18437,3536
29-01-2014,23,47249.9,18429.4,3535.22
30-01-2014,0,47234,18421.7,3534.43
30-01-2014,1,47218.1,18414.1,3533.64
30-01-2014,2,47202.2,18406.4,3532.86
30-01-2014,3,47186.4,18398.8,3532.07
30-01-2014,4,47170.5,18391.1,3531.29
30-01-2014,5,47154.6,18383.5,3530.5
30-01-2014,6,47138.8,18375.9,3529.72
30-01-2014,7,47122.9,18368.2,3528.93
30-01-2014,8,47107,18360.6,3528.14
30-01-2014,9,47091.1,18352.9,3527.36
30-01-2014,10,47075.2,18345.3,3526.57
30-01-2014,11,47059.4,18337.6,3525.79
30-01-2014,12,47043.5,18330,3525
30-01-2014,13,47027.6,18322.4,3524.21
30-01-2014,14,47011.8,18314.7,3523.43
30-01-2014,15,46995.9,18307.1,3522.64
30-01-2014,16,46980,18299.4,3521.86
30-01-2014,17,46964.1,18291.8,3521.07
30-01-2014,18,46948.2,18284.1,3520.28
30-01-2014,19,46932.4,18276.5,3519.5
30-01-2014,20,46916.5,18268.9,3518.71
30-01-2014,21,46900.6,18261.2,3517.93
30-01-2014,22,46884.8,18253.6,3517.14
30-01-2014,23,46868.9,18245.9,3516.36
31-01-2014,0,46853,18238.3,3515.57
31-01-2014,1,46837.1,18230.6,3514.78
31-01-2014,2,46821.2,18223,3514
31-01-2014,3,46805.4,18215.4,3513.21
31-01-2014,4,46789.5,18207.7,3512.43
31-01-2014,5,46773.6,18200.1,3511.64
31-01-2014,6,46757.8,18192.4,3510.86
31-01-2014,7,46741.9,18184.8,3510.07
31-01-2014,8,46726,18177.1,3509.28
31-01-2014,9,46710.1,18169.5,3508.5
31-01-2014,10,46694.2,18161.9,3507.71
31-01-2014,11,46678.4,18154.2,3506.93
31-01-2014,12,46662.5,18146.6,3506.14
31-01-2014,13,46646.6,18138.9,3505.35
31-01-2014,14,46630.8,18131.3,3504.57
31-01-2014,15,46614.9,18123.6,3503.78
31-01-2014,16,46599,18116,3503
31-01-2014,17,46583.1,18108.4,3502.21
31-01-2014,18,46567.2,18100.7,3501.43
31-01-2014,19,46551.4,18093.1,3500.64
31-01-2014,20,46535.5,18085.4,3499.85
31-01-2014,21,46519.6,18077.8,3499.07
31-01-2014,22,46503.8,18070.1,3498.28
31-01-2014,23,46487.9,18062.5,3497.5
01-02-2014,0,46472,18054.9,3496.71
01-02-2014,1,46456.1,18047.2,3495.92
01-02-2014,2,46440.2,18039.6,3495.14
01-02-2014,3,46424.4,18031.9,3494.35
01-02-2014,4,46408.5,18024.3,3493.57
01-02-2014,5,46392.6,18016.6,3492.78
01-02-2014,6,46376.8,18009,3492
01-02-2014,7,46360.9,18001.4,3491.21
01-02-2014,8,46345,17993.7,3490.43
01-02-2014,9,46329.1,17986.1,3489.64
01-02-2014,10,46313.2,17978.4,3488.86
01-02-2014,11,46297.4,17970.8,3488.07
01-02-2014,12,46281.5,17963.1,3487.28
01-02-2014,13,46265.6,17955.5,3486.5
01-02-2014,14,46249.8,17947.9,3485.71
01-02-2014,15,46233.9,17940.2,3484.93
01-02-2014,16,46218,17932.6,3484.14
01-02-2014,17,46202.1,17924.9,3483.36
01-02-2014,18,46186.2,17917.3,3482.57
01-02-2014,19,46170.4,17909.6,3481.79
01-02-2014,20,46154.5,17902,3481
01-02-2014,21,46138.6,17894.4,3480.22
01-02-2014,22,46122.8,17886.7,3479.43
01-02-2014,23,46106.9,17879.1,3478.65
02-02-2014,0,46091,17871.4,3477.86
02-02-2014,1,46075.1,17863.8,3477.07
02-02-2014,2,46059.2,17856.1,3476.29
02-02-2014,3,46043.4,17848.5,3475.5
02-02-2014,4,46027.5,17840.9,3474.72
02-02-2014,5,46011.6,17833.2,3473.93
02-02-2014,6,45995.8,17825.6,3473.14
02-02-2014,7,45979.9,17817.9,3472.36
02-02-2014,8,45964,17810.3,3471.57
02-02-2014,9,45948.1,17802.6,3470.79
02-02-2014,10,45932.2,17795,3470
02-02-2014,11,45916.4,17787.4,3469.22
02-02-2014,12,45900.5,17779.7,3468.43
02-02-2014,13,45884.6,17772.1,3467.64
02-02-2014,14,45868.8,17764.4,3466.86
02-02-2014,15,45852.9,17756.8,3466.07
02-02-2014,16,45837,17749.1,3465.29
02-02-2014,17,45821.1,17741.5,3464.5
02-02-2014,18,45805.2,17733.9,3463.72
02-02-2014,19,45789.4,17726.2,3462.93
02-02-2014,20,45773.5,17718.6,3462.14
02-02-2014,21,45757.6,17710.9,3461.36
02-02-2014,22,45741.8,17703.3,3460.57
02-02-2014,23,45725.9,17695.6,3459.79
03-02-2014,0,45710,17688,3459
03-02-2014,1,45697.1,17681.6,3458.24
03-02-2014,2,45684.1,17675.2,3457.49
03-02-2014,3,45671.2,17668.9,3456.73
03-02-2014,4,45658.3,17662.5,3455.98
03-02-2014,5,45645.4,17656.1,3455.22
03-02-2014,6,45632.4,17649.7,3454.47
03-02-2014,7,45619.5,17643.3,3453.71
03-02-2014,8,45606.6,17637,3452.95
03-02-2014,9,45593.6,17630.6,3452.2
03-02-2014,10,45580.7,17624.2,3451.44
03-02-2014,11,45567.8,17617.8,3450.69
03-02-2014,12,45554.9,17611.4,3449.93
03-02-2014,13,45541.9,17605,3449.17
03-02-2014,14,45529,17598.7,3448.42
03-02-2014,15,45516.1,17592.3,3447.66
03-02-2014,16,45503.1,17585.9,3446.91
03-02-2014,17,45490.2,17579.5,3446.15
03-02-2014,18,45477.3,17573.1,3445.39
03-02-2014,19,45464.4,17566.8,3444.64
03-02-2014,20,45451.4,17560.4,3443.88
03-02-2014,21,45438.5,17554,3443.13
03-02-2014,22,45425.6,17547.6,3442.37
03-02-2014,23,45412.6,17541.2,3441.62
04-02-2014,0,45399.7,17534.9,3440.86
04-02-2014,1,45386.8,17528.5,3440.1
04-02-2014,2,45373.9,17522.1,3439.35
04-02-2014,3,45360.9,17515.7,3438.59
04-02-2014,4,45348,17509.3,3437.84
04-02-2014,5,45335.1,17503,3437.08
04-02-2014,6,45322.1,17496.6,3436.32
04-02-2014,7,45309.2,17490.2,3435.57
04-02-2014,8,45296.3,17483.8,3434.81
04-02-2014,9,45283.4,17477.4,3434.05
04-02-2014,10,45270.4,17471,3433.3
04-02-2014,11,45257.5,17464.7,3432.54
04-02-2014,12,45244.6,17458.3,3431.78
04-02-2014,13,45231.6,17451.9,3431.03
04-02-2014,14,45218.7,17445.5,3430.27
04-02-2014,15,45205.8,17439.1,3429.52
04-02-2014,16,45192.9,17432.8,3428.76
04-02-2014,17,45179.9,17426.4,3428
04-02-2014,18,45167,17420,3427.25
04-02-2014,19,45154.1,17413.6,3426.49
04-02-2014,20,45141.1,17407.2,3425.74
04-02-2014,21,45128.2,17400.9,3424.98
04-02-2014,22,45115.3,17394.5,3424.22
04-02-2014,23,45102.4,17388.1,3423.47
05-02-2014,0,45089.4,17381.7,3422.71
05-02-2014,1,45076.5,17375.3,3421.95
05-02-2014,2,45063.6,17368.9,3421.2
05-02-2014,3,45050.6,17362.6,3420.44
05-02-2014,4,45037.7,17356.2,3419.69
05-02-2014,5,45024.8,17349.8,3418.93
05-02-2014,6,45011.9,17343.4,3418.18
05-02-2014,7,44998.9,17337,3417.42
05-02-2014,8,44986,17330.7,3416.66
05-02-2014,9,44973.1,17324.3,3415.91
05-02-2014,10,44960.1,17317.9,3415.15
05-02-2014,11,44947.2,17311.5,3414.4
05-02-2014,12,44934.3,17305.1,3413.64
05-02-2014,13,44921.4,17298.8,3412.88
05-02-2014,14,44908.4,17292.4,3412.13
05-02-2014,15,44895.5,17286,3411.37
05-02-2014,16,44882.6,17279.6,3410.62
05-02-2014,17,44869.6,17273.2,3409.86
05-02-2014,18,44856.7,17266.9,3409.11
05-02-2014,19,44843.8,17260.5,3408.35
05-02-2014,20,44830.9,17254.1,3407.59
05-02-2014,21,44817.9,17247.7,3406.84
05-02-2014,22,44805,17241.3,3406.08
05-02-2014,23,44792.1,17235,3405.33
06-02-2014,0,44779.1,17228.6,3404.57
06-02-2014,1,44766.2,17222.2,3403.81
06-02-2014,2,44753.3,17215.8,3403.06
06-02-2014,3,44740.4,17209.4,3402.3
06-02-2014,4,44727.4,17203,3401.55
06-02-2014,5,44714.5,17196.7,3400.79
06-02-2014,6,44701.6,17190.3,3400.03
06-02-2014,7,44688.6,17183.9,3399.28
06-02-2014,8,44675.7,17177.5,3398.52
06-02-2014,9,44662.8,17171.1,3397.77
06-02-2014,10,44649.9,17164.8,3397.01
06-02-2014,11,44636.9,17158.4,3396.26
06-02-2014,12,44624,17152,3395.5
06-02-2014,13,44611.1,17145.6,3394.74
06-02-2014,14,44598.1,17139.2,3393.99
06-02-2014,15,44585.2,17132.9,3393.23
06-02-2014,16,44572.3,17126.5,3392.48
06-02-2014,17,44559.4,17120.1,3391.72
06-02-2014,18,44546.4,17113.7,3390.97
06-02-2014,19,44533.5,17107.3,3390.21
06-02-2014,20,44520.6,17101,3389.45
06-02-2014,21,44507.6,17094.6,3388.7
06-02-2014,22,44494.7,17088.2,3387.94
06-02-2014,23,44481.8,17081.8,3387.19
07-02-2014,0,44468.9,17075.4,3386.43
07-02-2014,1,44455.9,17069,3385.67
07-02-2014,2,44443,17062.7,3384.92
07-02-2014,3,44430.1,17056.3,3384.16
07-02-2014,4,44417.1,17049.9,3383.41
07-02-2014,5,44404.2,17043.5,3382.65
07-02-2014,6,44391.3,17037.1,3381.89
07-02-2014,7,44378.4,17030.8,3381.14
07-02-2014,8,44365.4,17024.4,3380.38
07-02-2014,9,44352.5,17018,3379.63
07-02-2014,10,44339.6,17011.6,3378.87
07-02-2014,11,44326.6,17005.2,3378.12
07-02-2014,12,44313.7,16998.9,3377.36
07-02-2014,13,44300.8,16992.5,3376.6
07-02-2014,14,44287.9,16986.1,3375.85
07-02-2014,15,44274.9,16979.7,3375.09
07-02-2014,16,44262,16973.3,3374.34
07-02-2014,17,44249.1,16967,3373.58
07-02-2014,18,44236.1,16960.6,3372.82
07-02-2014,19,44223.2,16954.2,3372.07
07-02-2014,20,44210.3,16947.8,3371.31
07-02-2014,21,44197.4,16941.4,3370.56
07-02-2014,22,44184.4,16935.1,3369.8
07-02-2014,23,44171.5,16928.7,3369.05
08-02-2014,0,44158.6,16922.3,3368.29
08-02-2014,1,44145.6,16915.9,3367.53
08-02-2014,2,44132.7,16909.5,3366.78
08-02-2014,3,44119.8,16903.1,3366.02
08-02-2014,4,44106.9,16896.8,3365.26
08-02-2014,5,44093.9,16890.4,3364.51
08-02-2014,6,44081,16884,3363.75
08-02-2014,7,44068.1,16877.6,3363
08-02-2014,8,44055.1,16871.2,3362.24
08-02-2014,9,44042.2,16864.9,3361.48
08-02-2014,10,44029.3,16858.5,3360.73
08-02-2014,11,44016.4,16852.1,3359.97
08-02-2014,12,44003.4,16845.7,3359.22
08-02-2014,13,43990.5,16839.3,3358.46
08-02-2014,14,43977.6,16833,3357.7
08-02-2014,15,43964.6,16826.6,3356.95
08-02-2014,16,43951.7,16820.2,3356.19
08-02-2014,17,43938.8,16813.8,3355.43
08-02-2014,18,43925.9,16807.4,3354.68
08-02-2014,19,43912.9,16801,3353.92
08-02-2014,20,43900,16794.7,3353.16
08-02-2014,21,43887.1,16788.3,3352.41
08-02-2014,22,43874.1,16781.9,3351.65
08-02-2014,23,43861.2,16775.5,3350.9
09-02-2014,0,43848.3,16769.1,3350.14
09-02-2014,1,43835.4,16762.8,3349.38
09-02-2014,2,43822.4,16756.4,3348.63
09-02-2014,3,43809.5,16750,3347.87
09-02-2014,4,43796.6,16743.6,3347.12
09-02-2014,5,43783.6,16737.2,3346.36
09-02-2014,6,43770.7,16730.9,3345.61
09-02-2014,7,43757.8,16724.5,3344.85
09-02-2014,8,43744.9,16718.1,3344.09
09-02-2014,9,43731.9,16711.7,3343.34
09-02-2014,10,43719,16705.3,3342.58
09-02-2014,11,43706.1,16699,3341.83
09-02-2014,12,43693.1,16692.6,3341.07
09-02-2014,13,43680.2,16686.2,3340.31
09-02-2014,14,43667.3,16679.8,3339.56
09-02-2014,15,43654.4,16673.4,3338.8
09-02-2014,16,43641.4,16667,3338.05
09-02-2014,17,43628.5,16660.7,3337.29
09-02-2014,18,43615.6,16654.3,3336.53
09-02-2014,19,43602.6,16647.9,3335.78
09-02-2014,20,43589.7,16641.5,3335.02
09-02-2014,21,43576.8,16635.1,3334.27
09-02-2014,22,43563.9,16628.8,3333.51
09-02-2014,23,43550.9,16622.4,3332.76
10-02-2014,0,43538,16616,3332
10-02-2014,1,43527.2,16609.9,3331.35
10-02-2014,2,43516.5,16603.8,3330.69
10-02-2014,3,43505.8,16597.8,3330.04
10-02-2014,4,43495,16591.7,3329.38
10-02-2014,5,43484.2,16585.6,3328.73
10-02-2014,6,43473.5,16579.5,3328.07
10-02-2014,7,43462.8,16573.5,3327.42
10-02-2014,8,43452,16567.4,3326.76
10-02-2014,9,43441.2,16561.3,3326.11
10-02-2014,10,43430.5,16555.2,3325.45
10-02-2014,11,43419.8,16549.1,3324.8
10-02-2014,12,43409,16543.1,3324.14
10-02-2014,13,43398.2,16537,3323.49
10-02-2014,14,43387.5,16530.9,3322.84
10-02-2014,15,43376.8,16524.8,3322.18
10-02-2014,16,43366,16518.8,3321.53
10-02-2014,17,43355.2,16512.7,3320.87
10-02-2014,18,43344.5,16506.6,3320.22
10-02-2014,19,43333.8,16500.5,3319.56
10-02-2014,20,43323,16494.5,3318.91
10-02-2014,21,43312.2,16488.4,3318.25
10-02-2014,22,43301.5,16482.3,3317.6
10-02-2014,23,43290.8,16476.2,3316.94
11-02-2014,0,43280,16470.1,3316.29
11-02-2014,1,43269.2,16464.1,3315.63
11-02-2014,2,43258.5,16458,3314.98
11-02-2014,3,43247.8,16451.9,3314.32
11-02-2014,4,43237,16445.8,3313.67
11-02-2014,5,43226.2,16439.8,3313.01
11-02-2014,6,43215.5,16433.7,3312.36
11-02-2014,7,43204.8,16427.6,3311.7
11-02-2014,8,43194,16421.5,3311.05
11-02-2014,9,43183.2,16415.4,3310.39
11-02-2014,10,43172.5,16409.4,3309.74
11-02-2014,11,43161.8,16403.3,3309.09
11-02-2014,12,43151,16397.2,3308.43
11-02-2014,13,43140.2,16391.1,3307.78
11-02-2014,14,43129.5,16385.1,3307.12
11-02-2014,15,43118.8,16379,3306.47
11-02-2014,16,43108,16372.9,3305.81
11-02-2014,17,43097.2,16366.8,3305.16
11-02-2014,18,43086.5,16360.8,3304.5
11-02-2014,19,43075.8,16354.7,3303.85
11-02-2014,20,43065,16348.6,3303.19
11-02-2014,21,43054.2,16342.5,3302.54
11-02-2014,22,43043.5,16336.4,3301.88
11-02-2014,23,43032.8,16330.4,3301.23
12-02-2014,0,43022,16324.3,3300.57
12-02-2014,1,43011.2,16318.2,3299.92
12-02-2014,2,43000.5,16312.1,3299.26
12-02-2014,3,42989.8,16306.1,3298.61
12-02-2014,4,42979,16300,3297.95
12-02-2014,5,42968.2,16293.9,3297.3
12-02-2014,6,42957.5,16287.8,3296.64
12-02-2014,7,42946.8,16281.7,3295.99
12-02-2014,8,42936,16275.7,3295.33
12-02-2014,9,42925.2,16269.6,3294.68
12-02-2014,10,42914.5,16263.5,3294.02
12-02-2014,11,42903.8,16257.4,3293.37
12-02-2014,12,42893,16251.4,3292.72
12-02-2014,13,42882.2,16245.3,3292.06
12-02-2014,14,42871.5,16239.2,3291.41
12-02-2014,15,42860.8,16233.1,3290.75
12-02-2014,16,42850,16227.1,3290.1
12-02-2014,17,42839.2,16221,3289.44
12-02-2014,18,42828.5,16214.9,3288.79
12-02-2014,19,42817.8,16208.8,3288.13
12-02-2014,20,42807,16202.7,3287.48
12-02-2014,21,42796.2,16196.7,3286.82
12-02-2014,22,42785.5,16190.6,3286.17
12-02-2014,23,42774.8,16184.5,3285.51
13-02-2014,0,42764,16178.4,3284.86
13-02-2014,1,42753.2,16172.4,3284.2
13-02-2014,2,42742.5,16166.3,3283.55
13-02-2014,3,42731.8,16160.2,3282.89
13-02-2014,4,42721,16154.1,3282.24
13-02-2014,5,42710.2,16148,3281.59
13-02-2014,6,42699.5,16142,3280.93
13-02-2014,7,42688.8,16135.9,3280.28
13-02-2014,8,42678,16129.8,3279.62
13-02-2014,9,42667.2,16123.7,3278.97
13-02-2014,10,42656.5,16117.7,3278.31
13-02-2014,11,42645.8,16111.6,3277.66
13-02-2014,12,42635,16105.5,3277
13-02-2014,13,42624.2,16099.4,3276.34
13-02-2014,14,42613.5,16093.3,3275.69
13-02-2014,15,42602.8,16087.3,3275.03
13-02-2014,16,42592,16081.2,3274.38
13-02-2014,17,42581.2,16075.1,3273.72
13-02-2014,18,42570.5,16069,3273.07
13-02-2014,19,42559.8,16063,3272.41
13-02-2014,20,42549,16056.9,3271.76
13-02-2014,21,42538.2,16050.8,3271.11
13-02-2014,22,42527.5,16044.7,3270.45
13-02-2014,23,42516.8,16038.6,3269.8
14-02-2014,0,42506,16032.6,3269.14
14-02-2014,1,42495.2,16026.5,3268.49
14-02-2014,2,42484.5,16020.4,3267.83
14-02-2014,3,42473.8,16014.3,3267.18
14-02-2014,4,42463,16008.3,3266.52
14-02-2014,5,42452.2,16002.2,3265.87
14-02-2014,6,42441.5,15996.1,3265.21
14-02-2014,7,42430.8,15990,3264.56
14-02-2014,8,42420,15983.9,3263.9
14-02-2014,9,42409.2,15977.9,3263.25
14-02-2014,10,42398.5,15971.8,3262.59
14-02-2014,11,42387.8,15965.7,3261.94
14-02-2014,12,42377,15959.6,3261.28
14-02-2014,13,42366.2,15953.6,3260.63
14-02-2014,14,42355.5,15947.5,3259.98
14-02-2014,15,42344.8,15941.4,3259.32
14-02-2014,16,42334,15935.3,3258.67
14-02-2014,17,42323.2,15929.3,3258.01
14-02-2014,18,42312.5,15923.2,3257.36
14-02-2014,19,42301.8,15917.1,3256.7
14-02-2014,20,42291,15911,3256.05
14-02-2014,21,42280.2,15904.9,3255.39
14-02-2014,22,42269.5,15898.9,3254.74
14-02-2014,23,42258.8,15892.8,3254.08
15-02-2014,0,42248,15886.7,3253.43
15-02-2014,1,42237.2,15880.6,3252.77
15-02-2014,2,42226.5,15874.6,3252.12
15-02-2014,3,42215.8,15868.5,3251.46
15-02-2014,4,42205,15862.4,3250.81
15-02-2014,5,42194.2,15856.3,3250.15
15-02-2014,6,42183.5,15850.2,3249.5
15-02-2014,7,42172.8,15844.2,3248.84
15-02-2014,8,42162,15838.1,3248.19
15-02-2014,9,42151.2,15832,3247.53
15-02-2014,10,42140.5,15825.9,3246.88
15-02-2014,11,42129.8,15819.9,3246.22
15-02-2014,12,42119,15813.8,3245.57
15-02-2014,13,42108.2,15807.7,3244.91
15-02-2014,14,42097.5,15801.6,3244.26
15-02-2014,15,42086.8,15795.6,3243.61
15-02-2014,16,42076,15789.5,3242.95
15-02-2014,17,42065.2,15783.4,3242.3
15-02-2014,18,42054.5,15777.3,3241.64
15-02-2014,19,42043.8,15771.2,3240.99
15-02-2014,20,42033,15765.2,3240.33
15-02-2014,21,42022.2,15759.1,3239.68
15-02-2014,22,42011.5,15753,3239.02
15-02-2014,23,42000.8,15746.9,3238.37
16-02-2014,0,41990,15740.9,3237.71
16-02-2014,1,41979.2,15734.8,3237.06
16-02-2014,2,41968.5,15728.7,3236.4
16-02-2014,3,41957.8,15722.6,3235.75
16-02-2014,4,41947,15716.6,3235.09
16-02-2014,5,41936.2,15710.5,3234.44
16-02-2014,6,41925.5,15704.4,3233.78
16-02-2014,7,41914.8,15698.3,3233.13
16-02-2014,8,41904,15692.2,3232.47
16-02-2014,9,41893.2,15686.2,3231.82
16-02-2014,10,41882.5,15680.1,3231.16
16-02-2014,11,41871.8,15674,3230.51
16-02-2014,12,41861,15667.9,3229.86
16-02-2014,13,41850.2,15661.9,3229.2
16-02-2014,14,41839.5,15655.8,3228.55
16-02-2014,15,41828.8,15649.7,3227.89
16-02-2014,16,41818,15643.6,3227.24
16-02-2014,17,41807.2,15637.5,3226.58
16-02-2014,18,41796.5,15631.5,3225.93
16-02-2014,19,41785.8,15625.4,3225.27
16-02-2014,20,41775,15619.3,3224.62
16-02-2014,21,41764.2,15613.2,3223.96
16-02-2014,22,41753.5,15607.2,3223.31
16-02-2014,23,41742.8,15601.1,3222.65
17-02-2014,0,41732,15595,3222
17-02-2014,1,41720.1,15588.9,3220.9
17-02-2014,2,41708.3,15582.7,3219.8
17-02-2014,3,41696.4,15576.6,3218.7
17-02-2014,4,41684.6,15570.5,3217.6
17-02-2014,5,41672.7,15564.3,3216.49
17-02-2014,6,41660.9,15558.2,3215.39
17-02-2014,7,41649,15552,3214.29
17-02-2014,8,41637.1,15545.9,3213.19
17-02-2014,9,41625.3,15539.8,3212.09
17-02-2014,10,41613.4,15533.6,3210.99
17-02-2014,11,41601.6,15527.5,3209.89
17-02-2014,12,41589.7,15521.4,3208.78
17-02-2014,13,41577.9,15515.2,3207.68
17-02-2014,14,41566,15509.1,3206.58
17-02-2014,15,41554.1,15502.9,3205.48
17-02-2014,16,41542.3,15496.8,3204.38
17-02-2014,17,41530.4,15490.7,3203.28
17-02-2014,18,41518.6,15484.5,3202.18
17-02-2014,19,41506.7,15478.4,3201.08
17-02-2014,20,41494.9,15472.3,3199.98
17-02-2014,21,41483,15466.1,3198.87
17-02-2014,22,41471.1,15460,3197.77
17-02-2014,23,41459.3,15453.8,3196.67
18-02-2014,0,41447.4,15447.7,3195.57
18-02-2014,1,41435.6,15441.6,3194.47
18-02-2014,2,41423.7,15435.4,3193.37
18-02-2014,3,41411.9,15429.3,3192.27
18-02-2014,4,41400,15423.2,3191.16
18-02-2014,5,41388.1,15417,3190.06
18-02-2014,6,41376.3,15410.9,3188.96
18-02-2014,7,41364.4,15404.8,3187.86
18-02-2014,8,41352.6,15398.6,3186.76
18-02-2014,9,41340.7,15392.5,3185.66
18-02-2014,10,41328.9,15386.3,3184.56
18-02-2014,11,41317,15380.2,3183.46
18-02-2014,12,41305.1,15374.1,3182.36
18-02-2014,13,41293.3,15367.9,3181.25
18-02-2014,14,41281.4,15361.8,3180.15
18-02-2014,15,41269.6,15355.7,3179.05
18-02-2014,16,41257.7,15349.5,3177.95
18-02-2014,17,41245.9,15343.4,3176.85
18-02-2014,18,41234,15337.2,3175.75
18-02-2014,19,41222.1,15331.1,3174.65
18-02-2014,20,41210.3,15325,3173.55
18-02-2014,21,41198.4,15318.8,3172.44
18-02-2014,22,41186.6,15312.7,3171.34
18-02-2014,23,41174.7,15306.6,3170.24
19-02-2014,0,41162.9,15300.4,3169.14
19-02-2014,1,41151,15294.3,3168.04
19-02-2014,2,41139.1,15288.2,3166.94
19-02-2014,3,41127.3,15282,3165.84
19-02-2014,4,41115.4,15275.9,3164.73
19-02-2014,5,41103.6,15269.7,3163.63
19-02-2014,6,41091.7,15263.6,3162.53
19-02-2014,7,41079.9,15257.5,3161.43
19-02-2014,8,41068,15251.3,3160.33
19-02-2014,9,41056.1,15245.2,3159.23
19-02-2014,10,41044.3,15239.1,3158.13
